subject,cond,word,word_ind,s1_value,s2_value,stamp,id
b426070f840ad2b2f757775c540a1723,0,NOVEMBER,10,6,22,1/15/19 14:40,153798
b426070f840ad2b2f757775c540a1723,3,AUGUST,7,8,7,1/15/19 14:40,153797
b426070f840ad2b2f757775c540a1723,6,OCTOBER,9,8,20,1/15/19 14:40,153799
b426070f840ad2b2f757775c540a1723,5,DECEMBER,11,8,3,1/15/19 14:40,153800
b426070f840ad2b2f757775c540a1723,0,JULY,6,4,12,1/15/19 14:40,153801
b426070f840ad2b2f757775c540a1723,2,SEPTEMBER,8,8,16,1/15/19 14:40,153802
2912a8bc02e7616f17d2b9f6b5c7c33d,3,JANUARY,0,8,14,1/15/19 14:40,153803
2912a8bc02e7616f17d2b9f6b5c7c33d,1,MAY,4,8,25,1/15/19 14:40,153804
2912a8bc02e7616f17d2b9f6b5c7c33d,5,APRIL,3,8,18,1/15/19 14:40,153805
2912a8bc02e7616f17d2b9f6b5c7c33d,0,JUNE,5,4,14,1/15/19 14:40,153806
2912a8bc02e7616f17d2b9f6b5c7c33d,0,FEBRUARY,1,6,2,1/15/19 14:40,153807
2912a8bc02e7616f17d2b9f6b5c7c33d,0,MARCH,2,10,18,1/15/19 14:40,153808
2912a8bc02e7616f17d2b9f6b5c7c33d,0,AUGUST,7,12,7,1/15/19 14:40,153809
2912a8bc02e7616f17d2b9f6b5c7c33d,2,SEPTEMBER,8,8,16,1/15/19 14:40,153810
2912a8bc02e7616f17d2b9f6b5c7c33d,6,JULY,6,8,12,1/15/19 14:40,153811
2912a8bc02e7616f17d2b9f6b5c7c33d,4,NOVEMBER,10,8,22,1/15/19 14:40,153812
2912a8bc02e7616f17d2b9f6b5c7c33d,0,DECEMBER,11,2,3,1/15/19 14:40,153813
2912a8bc02e7616f17d2b9f6b5c7c33d,0,OCTOBER,9,14,20,1/15/19 14:40,153814
8ea03d50c159ca2365bc36175c0d0c66,2,MAY,4,8,25,1/15/19 14:40,153815
8ea03d50c159ca2365bc36175c0d0c66,1,JUNE,5,8,14,1/15/19 14:40,153816
8ea03d50c159ca2365bc36175c0d0c66,5,MARCH,2,8,18,1/15/19 14:40,153817
8ea03d50c159ca2365bc36175c0d0c66,0,APRIL,3,4,18,1/15/19 14:40,153818
8ea03d50c159ca2365bc36175c0d0c66,3,JANUARY,0,8,14,1/15/19 14:40,153819
8ea03d50c159ca2365bc36175c0d0c66,4,FEBRUARY,1,8,2,1/15/19 14:40,153820
8ea03d50c159ca2365bc36175c0d0c66,0,AUGUST,7,12,7,1/15/19 14:40,153821
8ea03d50c159ca2365bc36175c0d0c66,0,JULY,6,2,12,1/15/19 14:40,153822
8ea03d50c159ca2365bc36175c0d0c66,0,NOVEMBER,10,6,22,1/15/19 14:40,153823
8ea03d50c159ca2365bc36175c0d0c66,0,OCTOBER,9,14,20,1/15/19 14:40,153824
8ea03d50c159ca2365bc36175c0d0c66,6,SEPTEMBER,8,8,16,1/15/19 14:40,153825
8ea03d50c159ca2365bc36175c0d0c66,0,DECEMBER,11,10,3,1/15/19 14:40,153826
fdb0837eef510d438fb8d05a036144e3,0,JUNE,5,2,14,1/15/19 14:40,153827
fdb0837eef510d438fb8d05a036144e3,0,JANUARY,0,6,14,1/15/19 14:40,153828
fdb0837eef510d438fb8d05a036144e3,0,MAY,4,12,25,1/15/19 14:40,153829
fdb0837eef510d438fb8d05a036144e3,1,MARCH,2,8,18,1/15/19 14:40,153830
fdb0837eef510d438fb8d05a036144e3,6,APRIL,3,8,18,1/15/19 14:40,153831
fdb0837eef510d438fb8d05a036144e3,5,FEBRUARY,1,8,2,1/15/19 14:40,153832
fdb0837eef510d438fb8d05a036144e3,0,SEPTEMBER,8,4,16,1/15/19 14:40,153835
fdb0837eef510d438fb8d05a036144e3,2,NOVEMBER,10,8,22,1/15/19 14:40,153833
fdb0837eef510d438fb8d05a036144e3,3,OCTOBER,9,8,20,1/15/19 14:40,153834
fdb0837eef510d438fb8d05a036144e3,0,JULY,6,14,12,1/15/19 14:40,153836
fdb0837eef510d438fb8d05a036144e3,4,AUGUST,7,8,7,1/15/19 14:40,153837
fdb0837eef510d438fb8d05a036144e3,0,DECEMBER,11,10,3,1/15/19 14:40,153838
10f7cf104f0049f0d7c42fec92ec6fa4,1,MAY,4,8,25,1/15/19 14:40,153839
10f7cf104f0049f0d7c42fec92ec6fa4,4,FEBRUARY,1,8,2,1/15/19 14:40,153840
10f7cf104f0049f0d7c42fec92ec6fa4,2,JANUARY,0,8,14,1/15/19 14:40,153841
10f7cf104f0049f0d7c42fec92ec6fa4,0,APRIL,3,4,18,1/15/19 14:40,153842
10f7cf104f0049f0d7c42fec92ec6fa4,6,JUNE,5,8,14,1/15/19 14:40,153843
10f7cf104f0049f0d7c42fec92ec6fa4,3,MARCH,2,8,18,1/15/19 14:40,153844
10f7cf104f0049f0d7c42fec92ec6fa4,5,JULY,6,8,12,1/15/19 14:40,153845
10f7cf104f0049f0d7c42fec92ec6fa4,0,SEPTEMBER,8,10,16,1/15/19 14:40,153846
10f7cf104f0049f0d7c42fec92ec6fa4,0,AUGUST,7,14,7,1/15/19 14:40,153847
10f7cf104f0049f0d7c42fec92ec6fa4,0,OCTOBER,9,6,20,1/15/19 14:40,153848
10f7cf104f0049f0d7c42fec92ec6fa4,0,NOVEMBER,10,2,22,1/15/19 14:40,153849
10f7cf104f0049f0d7c42fec92ec6fa4,0,DECEMBER,11,12,3,1/15/19 14:40,153850
a9115915ca5269a6153465ac774b520a,5,APRIL,3,8,18,1/15/19 14:40,153851
a9115915ca5269a6153465ac774b520a,0,MAY,4,6,25,1/15/19 14:40,153852
a9115915ca5269a6153465ac774b520a,0,MARCH,2,2,18,1/15/19 14:40,153853
a9115915ca5269a6153465ac774b520a,1,FEBRUARY,1,8,2,1/15/19 14:40,153854
a9115915ca5269a6153465ac774b520a,0,JUNE,5,10,14,1/15/19 14:40,153855
a9115915ca5269a6153465ac774b520a,0,JANUARY,0,12,14,1/15/19 14:40,153856
a9115915ca5269a6153465ac774b520a,3,JULY,6,8,12,1/15/19 14:40,153857
a9115915ca5269a6153465ac774b520a,0,SEPTEMBER,8,14,16,1/15/19 14:40,153858
a9115915ca5269a6153465ac774b520a,4,AUGUST,7,8,7,1/15/19 14:40,153859
a9115915ca5269a6153465ac774b520a,6,NOVEMBER,10,8,22,1/15/19 14:40,153860
a9115915ca5269a6153465ac774b520a,0,OCTOBER,9,4,20,1/15/19 14:40,153861
a9115915ca5269a6153465ac774b520a,2,DECEMBER,11,8,3,1/15/19 14:40,153862
a0b53718c110983114d38d419ebe5e3c,1,JANUARY,0,8,14,1/15/19 14:41,153863
a0b53718c110983114d38d419ebe5e3c,0,FEBRUARY,1,12,2,1/15/19 14:41,153864
a0b53718c110983114d38d419ebe5e3c,2,MARCH,2,8,18,1/15/19 14:41,153865
a0b53718c110983114d38d419ebe5e3c,0,APRIL,3,14,18,1/15/19 14:41,153866
a0b53718c110983114d38d419ebe5e3c,0,JUNE,5,6,14,1/15/19 14:41,153867
a0b53718c110983114d38d419ebe5e3c,0,MAY,4,4,25,1/15/19 14:41,153868
a0b53718c110983114d38d419ebe5e3c,6,AUGUST,7,8,7,1/15/19 14:41,153869
a0b53718c110983114d38d419ebe5e3c,0,SEPTEMBER,8,2,16,1/15/19 14:41,153870
a0b53718c110983114d38d419ebe5e3c,4,DECEMBER,11,8,3,1/15/19 14:41,153871
a0b53718c110983114d38d419ebe5e3c,0,OCTOBER,9,10,20,1/15/19 14:41,153872
a0b53718c110983114d38d419ebe5e3c,3,NOVEMBER,10,8,22,1/15/19 14:41,153873
a0b53718c110983114d38d419ebe5e3c,5,JULY,6,8,12,1/15/19 14:41,153874
715ff1ee850f936eae3b27e606a99f3d,0,JANUARY,0,10,14,1/15/19 14:41,153875
715ff1ee850f936eae3b27e606a99f3d,2,MARCH,2,8,18,1/15/19 14:41,153876
715ff1ee850f936eae3b27e606a99f3d,0,FEBRUARY,1,14,2,1/15/19 14:41,153877
715ff1ee850f936eae3b27e606a99f3d,0,APRIL,3,2,18,1/15/19 14:41,153878
715ff1ee850f936eae3b27e606a99f3d,3,MAY,4,8,25,1/15/19 14:41,153879
715ff1ee850f936eae3b27e606a99f3d,0,JUNE,5,12,14,1/15/19 14:41,153880
715ff1ee850f936eae3b27e606a99f3d,1,JULY,6,8,12,1/15/19 14:41,153882
715ff1ee850f936eae3b27e606a99f3d,5,SEPTEMBER,8,8,16,1/15/19 14:41,153881
715ff1ee850f936eae3b27e606a99f3d,4,AUGUST,7,8,7,1/15/19 14:41,153883
715ff1ee850f936eae3b27e606a99f3d,0,OCTOBER,9,6,20,1/15/19 14:41,153884
715ff1ee850f936eae3b27e606a99f3d,6,NOVEMBER,10,8,22,1/15/19 14:41,153885
715ff1ee850f936eae3b27e606a99f3d,0,DECEMBER,11,4,3,1/15/19 14:41,153886
ab8fecf20f7b9e982f8a413af6523627,3,FEBRUARY,1,8,2,1/15/19 14:41,153887
ab8fecf20f7b9e982f8a413af6523627,0,MAY,4,6,25,1/15/19 14:41,153888
ab8fecf20f7b9e982f8a413af6523627,5,JANUARY,0,8,14,1/15/19 14:41,153889
ab8fecf20f7b9e982f8a413af6523627,4,JUNE,5,8,14,1/15/19 14:41,153890
ab8fecf20f7b9e982f8a413af6523627,6,MARCH,2,8,18,1/15/19 14:41,153891
ab8fecf20f7b9e982f8a413af6523627,0,APRIL,3,14,18,1/15/19 14:41,153892
ab8fecf20f7b9e982f8a413af6523627,0,SEPTEMBER,8,2,16,1/15/19 14:41,153893
ab8fecf20f7b9e982f8a413af6523627,0,OCTOBER,9,10,20,1/15/19 14:41,153894
ab8fecf20f7b9e982f8a413af6523627,0,NOVEMBER,10,4,22,1/15/19 14:41,153895
ab8fecf20f7b9e982f8a413af6523627,2,JULY,6,8,12,1/15/19 14:41,153896
ab8fecf20f7b9e982f8a413af6523627,0,DECEMBER,11,12,3,1/15/19 14:41,153897
ab8fecf20f7b9e982f8a413af6523627,1,AUGUST,7,8,7,1/15/19 14:41,153898
3518212743983cf3af6e0a6e5f20702c,0,JANUARY,0,6,14,1/15/19 14:41,153899
3518212743983cf3af6e0a6e5f20702c,4,MARCH,2,8,18,1/15/19 14:41,153901
3518212743983cf3af6e0a6e5f20702c,0,FEBRUARY,1,12,2,1/15/19 14:41,153900
3518212743983cf3af6e0a6e5f20702c,1,MAY,4,8,25,1/15/19 14:41,153902
3518212743983cf3af6e0a6e5f20702c,0,JUNE,5,10,14,1/15/19 14:41,153903
3518212743983cf3af6e0a6e5f20702c,0,APRIL,3,4,18,1/15/19 14:41,153904
3518212743983cf3af6e0a6e5f20702c,2,JULY,6,8,12,1/15/19 14:41,153905
3518212743983cf3af6e0a6e5f20702c,0,AUGUST,7,14,7,1/15/19 14:41,153906
3518212743983cf3af6e0a6e5f20702c,6,OCTOBER,9,8,20,1/15/19 14:41,153907
3518212743983cf3af6e0a6e5f20702c,3,SEPTEMBER,8,8,16,1/15/19 14:41,153908
3518212743983cf3af6e0a6e5f20702c,5,NOVEMBER,10,8,22,1/15/19 14:41,153909
3518212743983cf3af6e0a6e5f20702c,0,DECEMBER,11,2,3,1/15/19 14:41,153910
d8c13af780612e29aa7ba19ee0e21ffb,5,APRIL,3,8,18,1/15/19 14:41,153911
d8c13af780612e29aa7ba19ee0e21ffb,2,MARCH,2,8,18,1/15/19 14:41,153912
d8c13af780612e29aa7ba19ee0e21ffb,0,JUNE,5,12,14,1/15/19 14:41,153913
d8c13af780612e29aa7ba19ee0e21ffb,4,JANUARY,0,8,14,1/15/19 14:41,153914
d8c13af780612e29aa7ba19ee0e21ffb,6,FEBRUARY,1,8,2,1/15/19 14:41,153915
d8c13af780612e29aa7ba19ee0e21ffb,0,MAY,4,2,25,1/15/19 14:41,153916
d8c13af780612e29aa7ba19ee0e21ffb,0,JULY,6,6,12,1/15/19 14:41,153917
d8c13af780612e29aa7ba19ee0e21ffb,3,AUGUST,7,8,7,1/15/19 14:41,153918
d8c13af780612e29aa7ba19ee0e21ffb,0,SEPTEMBER,8,4,16,1/15/19 14:41,153919
d8c13af780612e29aa7ba19ee0e21ffb,0,NOVEMBER,10,10,22,1/15/19 14:41,153920
d8c13af780612e29aa7ba19ee0e21ffb,1,OCTOBER,9,8,20,1/15/19 14:41,153921
d8c13af780612e29aa7ba19ee0e21ffb,0,DECEMBER,11,14,3,1/15/19 14:41,153922
d470714fe5f8cabc1fdd51b623a3e679,3,JANUARY,0,8,14,1/15/19 14:41,153923
d470714fe5f8cabc1fdd51b623a3e679,4,FEBRUARY,1,8,2,1/15/19 14:41,153924
d470714fe5f8cabc1fdd51b623a3e679,0,MARCH,2,10,18,1/15/19 14:41,153925
d470714fe5f8cabc1fdd51b623a3e679,6,APRIL,3,8,18,1/15/19 14:41,153926
d470714fe5f8cabc1fdd51b623a3e679,0,MAY,4,2,25,1/15/19 14:41,153927
d470714fe5f8cabc1fdd51b623a3e679,2,JULY,6,8,12,1/15/19 14:41,153928
d470714fe5f8cabc1fdd51b623a3e679,0,JUNE,5,6,14,1/15/19 14:41,153929
d470714fe5f8cabc1fdd51b623a3e679,0,AUGUST,7,12,7,1/15/19 14:41,153930
d470714fe5f8cabc1fdd51b623a3e679,0,SEPTEMBER,8,4,16,1/15/19 14:41,153931
d470714fe5f8cabc1fdd51b623a3e679,0,NOVEMBER,10,14,22,1/15/19 14:41,153932
d470714fe5f8cabc1fdd51b623a3e679,5,DECEMBER,11,8,3,1/15/19 14:41,153933
d470714fe5f8cabc1fdd51b623a3e679,1,OCTOBER,9,8,20,1/15/19 14:41,153934
91cdb1793f5e5c85edbdd3598b7e4513,0,JANUARY,0,6,14,1/15/19 14:41,153935
91cdb1793f5e5c85edbdd3598b7e4513,0,FEBRUARY,1,10,2,1/15/19 14:41,153936
91cdb1793f5e5c85edbdd3598b7e4513,1,JUNE,5,8,14,1/15/19 14:41,153937
91cdb1793f5e5c85edbdd3598b7e4513,0,MARCH,2,12,18,1/15/19 14:41,153938
91cdb1793f5e5c85edbdd3598b7e4513,3,APRIL,3,8,18,1/15/19 14:41,153939
91cdb1793f5e5c85edbdd3598b7e4513,6,MAY,4,8,25,1/15/19 14:41,153940
91cdb1793f5e5c85edbdd3598b7e4513,0,JULY,6,4,12,1/15/19 14:41,153941
91cdb1793f5e5c85edbdd3598b7e4513,0,AUGUST,7,2,7,1/15/19 14:41,153942
91cdb1793f5e5c85edbdd3598b7e4513,0,OCTOBER,9,14,20,1/15/19 14:41,153943
91cdb1793f5e5c85edbdd3598b7e4513,4,SEPTEMBER,8,8,16,1/15/19 14:41,153944
91cdb1793f5e5c85edbdd3598b7e4513,2,NOVEMBER,10,8,22,1/15/19 14:41,153945
91cdb1793f5e5c85edbdd3598b7e4513,5,DECEMBER,11,8,3,1/15/19 14:41,153946
75b9c21a4b71367350bb3311757d84ab,5,MAY,4,8,25,1/15/19 14:41,153947
75b9c21a4b71367350bb3311757d84ab,0,MARCH,2,4,18,1/15/19 14:41,153948
75b9c21a4b71367350bb3311757d84ab,6,JANUARY,0,8,14,1/15/19 14:41,153949
75b9c21a4b71367350bb3311757d84ab,4,JUNE,5,8,14,1/15/19 14:41,153950
75b9c21a4b71367350bb3311757d84ab,3,APRIL,3,8,18,1/15/19 14:41,153951
75b9c21a4b71367350bb3311757d84ab,0,FEBRUARY,1,12,2,1/15/19 14:41,153952
75b9c21a4b71367350bb3311757d84ab,0,AUGUST,7,14,7,1/15/19 14:41,153953
75b9c21a4b71367350bb3311757d84ab,0,JULY,6,2,12,1/15/19 14:41,153954
75b9c21a4b71367350bb3311757d84ab,1,SEPTEMBER,8,8,16,1/15/19 14:41,153955
75b9c21a4b71367350bb3311757d84ab,0,NOVEMBER,10,10,22,1/15/19 14:41,153956
75b9c21a4b71367350bb3311757d84ab,2,OCTOBER,9,8,20,1/15/19 14:41,153957
75b9c21a4b71367350bb3311757d84ab,0,DECEMBER,11,6,3,1/15/19 14:41,153958
f21c887db01b08b56fc52be6f58b485f,4,JANUARY,0,8,14,1/15/19 14:41,153959
f21c887db01b08b56fc52be6f58b485f,6,FEBRUARY,1,8,2,1/15/19 14:41,153960
f21c887db01b08b56fc52be6f58b485f,0,MAY,4,10,25,1/15/19 14:41,153961
f21c887db01b08b56fc52be6f58b485f,0,APRIL,3,6,18,1/15/19 14:41,153962
f21c887db01b08b56fc52be6f58b485f,1,MARCH,2,8,18,1/15/19 14:41,153963
f21c887db01b08b56fc52be6f58b485f,0,JULY,6,14,12,1/15/19 14:41,153964
f21c887db01b08b56fc52be6f58b485f,0,SEPTEMBER,8,4,16,1/15/19 14:41,153965
f21c887db01b08b56fc52be6f58b485f,5,JUNE,5,8,14,1/15/19 14:41,153966
f21c887db01b08b56fc52be6f58b485f,0,AUGUST,7,2,7,1/15/19 14:41,153967
f21c887db01b08b56fc52be6f58b485f,0,OCTOBER,9,12,20,1/15/19 14:41,153968
f21c887db01b08b56fc52be6f58b485f,2,NOVEMBER,10,8,22,1/15/19 14:41,153969
f21c887db01b08b56fc52be6f58b485f,3,DECEMBER,11,8,3,1/15/19 14:41,153970
2e3affad2b4e614206c2ddd221f3b120,0,JANUARY,0,10,14,1/15/19 14:41,153972
2e3affad2b4e614206c2ddd221f3b120,5,MARCH,2,8,18,1/15/19 14:41,153971
2e3affad2b4e614206c2ddd221f3b120,0,JUNE,5,4,14,1/15/19 14:41,153973
2e3affad2b4e614206c2ddd221f3b120,6,APRIL,3,8,18,1/15/19 14:41,153974
2e3affad2b4e614206c2ddd221f3b120,0,FEBRUARY,1,12,2,1/15/19 14:41,153975
2e3affad2b4e614206c2ddd221f3b120,4,MAY,4,8,25,1/15/19 14:41,153976
2e3affad2b4e614206c2ddd221f3b120,3,AUGUST,7,8,7,1/15/19 14:41,153978
2e3affad2b4e614206c2ddd221f3b120,1,JULY,6,8,12,1/15/19 14:41,153977
2e3affad2b4e614206c2ddd221f3b120,2,OCTOBER,9,8,20,1/15/19 14:41,153979
2e3affad2b4e614206c2ddd221f3b120,0,NOVEMBER,10,2,22,1/15/19 14:41,153980
2e3affad2b4e614206c2ddd221f3b120,0,DECEMBER,11,14,3,1/15/19 14:41,153981
2e3affad2b4e614206c2ddd221f3b120,0,SEPTEMBER,8,6,16,1/15/19 14:41,153982
ec9b841991b515405850b0fcb3133656,4,JANUARY,0,8,14,1/15/19 14:42,153983
ec9b841991b515405850b0fcb3133656,5,MAY,4,8,25,1/15/19 14:42,153984
ec9b841991b515405850b0fcb3133656,3,MARCH,2,8,18,1/15/19 14:42,153985
ec9b841991b515405850b0fcb3133656,0,FEBRUARY,1,10,2,1/15/19 14:42,153986
ec9b841991b515405850b0fcb3133656,6,JUNE,5,8,14,1/15/19 14:42,153987
ec9b841991b515405850b0fcb3133656,1,APRIL,3,8,18,1/15/19 14:42,153988
ec9b841991b515405850b0fcb3133656,0,AUGUST,7,4,7,1/15/19 14:42,153989
ec9b841991b515405850b0fcb3133656,2,DECEMBER,11,8,3,1/15/19 14:42,153990
ec9b841991b515405850b0fcb3133656,0,JULY,6,12,12,1/15/19 14:42,153991
ec9b841991b515405850b0fcb3133656,0,OCTOBER,9,2,20,1/15/19 14:42,153992
ec9b841991b515405850b0fcb3133656,0,SEPTEMBER,8,6,16,1/15/19 14:42,153993
ec9b841991b515405850b0fcb3133656,0,NOVEMBER,10,14,22,1/15/19 14:42,153994
77c5249edaf5adf6b11b7d7541d8dcd4,0,JANUARY,0,12,14,1/15/19 14:42,153995
77c5249edaf5adf6b11b7d7541d8dcd4,4,JUNE,5,8,14,1/15/19 14:42,153996
77c5249edaf5adf6b11b7d7541d8dcd4,2,MAY,4,8,25,1/15/19 14:42,153997
77c5249edaf5adf6b11b7d7541d8dcd4,0,APRIL,3,4,18,1/15/19 14:42,153998
77c5249edaf5adf6b11b7d7541d8dcd4,3,FEBRUARY,1,8,2,1/15/19 14:42,153999
77c5249edaf5adf6b11b7d7541d8dcd4,5,MARCH,2,8,18,1/15/19 14:42,154000
77c5249edaf5adf6b11b7d7541d8dcd4,0,JULY,6,6,12,1/15/19 14:42,154001
77c5249edaf5adf6b11b7d7541d8dcd4,1,OCTOBER,9,8,20,1/15/19 14:42,154002
77c5249edaf5adf6b11b7d7541d8dcd4,6,AUGUST,7,8,7,1/15/19 14:42,154003
77c5249edaf5adf6b11b7d7541d8dcd4,0,NOVEMBER,10,2,22,1/15/19 14:42,154004
77c5249edaf5adf6b11b7d7541d8dcd4,0,DECEMBER,11,14,3,1/15/19 14:42,154005
77c5249edaf5adf6b11b7d7541d8dcd4,0,SEPTEMBER,8,10,16,1/15/19 14:42,154006
6becbf5978f30ab1d42cf8c8cbb1e474,2,JANUARY,0,8,14,1/15/19 14:42,154007
6becbf5978f30ab1d42cf8c8cbb1e474,4,MAY,4,8,25,1/15/19 14:42,154008
6becbf5978f30ab1d42cf8c8cbb1e474,0,JUNE,5,2,14,1/15/19 14:42,154009
6becbf5978f30ab1d42cf8c8cbb1e474,0,MARCH,2,4,18,1/15/19 14:42,154010
6becbf5978f30ab1d42cf8c8cbb1e474,0,FEBRUARY,1,10,2,1/15/19 14:42,154011
6becbf5978f30ab1d42cf8c8cbb1e474,1,APRIL,3,8,18,1/15/19 14:42,154012
6becbf5978f30ab1d42cf8c8cbb1e474,6,SEPTEMBER,8,8,16,1/15/19 14:42,154013
6becbf5978f30ab1d42cf8c8cbb1e474,0,OCTOBER,9,6,20,1/15/19 14:42,154014
6becbf5978f30ab1d42cf8c8cbb1e474,5,JULY,6,8,12,1/15/19 14:42,154015
6becbf5978f30ab1d42cf8c8cbb1e474,0,AUGUST,7,12,7,1/15/19 14:42,154016
6becbf5978f30ab1d42cf8c8cbb1e474,3,NOVEMBER,10,8,22,1/15/19 14:42,154017
6becbf5978f30ab1d42cf8c8cbb1e474,0,DECEMBER,11,14,3,1/15/19 14:42,154018
29fd9b2279e949e17262419fd190cbdb,5,JANUARY,0,8,14,1/15/19 14:43,154019
29fd9b2279e949e17262419fd190cbdb,3,MARCH,2,8,18,1/15/19 14:43,154020
29fd9b2279e949e17262419fd190cbdb,0,JUNE,5,12,14,1/15/19 14:43,154021
29fd9b2279e949e17262419fd190cbdb,2,MAY,4,8,25,1/15/19 14:43,154022
29fd9b2279e949e17262419fd190cbdb,0,FEBRUARY,1,10,2,1/15/19 14:43,154023
29fd9b2279e949e17262419fd190cbdb,4,APRIL,3,8,18,1/15/19 14:43,154024
29fd9b2279e949e17262419fd190cbdb,1,SEPTEMBER,8,8,16,1/15/19 14:43,154025
29fd9b2279e949e17262419fd190cbdb,0,OCTOBER,9,6,20,1/15/19 14:43,154026
29fd9b2279e949e17262419fd190cbdb,0,JULY,6,2,12,1/15/19 14:43,154027
29fd9b2279e949e17262419fd190cbdb,0,DECEMBER,11,14,3,1/15/19 14:43,154028
29fd9b2279e949e17262419fd190cbdb,6,NOVEMBER,10,8,22,1/15/19 14:43,154029
29fd9b2279e949e17262419fd190cbdb,0,AUGUST,7,4,7,1/15/19 14:43,154030
f90da22c23f1ff3ed7dbb32215b7ceae,0,JUNE,5,2,14,1/15/19 14:43,154031
f90da22c23f1ff3ed7dbb32215b7ceae,0,MAY,4,4,25,1/15/19 14:43,154032
f90da22c23f1ff3ed7dbb32215b7ceae,0,FEBRUARY,1,14,2,1/15/19 14:43,154033
f90da22c23f1ff3ed7dbb32215b7ceae,5,APRIL,3,8,18,1/15/19 14:43,154034
f90da22c23f1ff3ed7dbb32215b7ceae,0,JANUARY,0,6,14,1/15/19 14:43,154035
f90da22c23f1ff3ed7dbb32215b7ceae,0,MARCH,2,12,18,1/15/19 14:43,154036
f90da22c23f1ff3ed7dbb32215b7ceae,0,SEPTEMBER,8,10,16,1/15/19 14:43,154038
f90da22c23f1ff3ed7dbb32215b7ceae,6,AUGUST,7,8,7,1/15/19 14:43,154039
f90da22c23f1ff3ed7dbb32215b7ceae,4,JULY,6,8,12,1/15/19 14:43,154037
f90da22c23f1ff3ed7dbb32215b7ceae,2,OCTOBER,9,8,20,1/15/19 14:43,154040
f90da22c23f1ff3ed7dbb32215b7ceae,3,NOVEMBER,10,8,22,1/15/19 14:43,154041
f90da22c23f1ff3ed7dbb32215b7ceae,1,DECEMBER,11,8,3,1/15/19 14:43,154042
a0cb782a64dd2618f744a299f5688cf6,6,APRIL,3,8,18,1/15/19 14:43,154043
a0cb782a64dd2618f744a299f5688cf6,0,FEBRUARY,1,14,2,1/15/19 14:43,154044
a0cb782a64dd2618f744a299f5688cf6,4,MARCH,2,8,18,1/15/19 14:43,154045
a0cb782a64dd2618f744a299f5688cf6,0,JANUARY,0,6,14,1/15/19 14:43,154046
a0cb782a64dd2618f744a299f5688cf6,0,MAY,4,10,25,1/15/19 14:43,154047
a0cb782a64dd2618f744a299f5688cf6,5,JUNE,5,8,14,1/15/19 14:43,154048
a0cb782a64dd2618f744a299f5688cf6,0,AUGUST,7,12,7,1/15/19 14:43,154049
a0cb782a64dd2618f744a299f5688cf6,1,JULY,6,8,12,1/15/19 14:43,154050
a0cb782a64dd2618f744a299f5688cf6,0,OCTOBER,9,2,20,1/15/19 14:43,154051
a0cb782a64dd2618f744a299f5688cf6,3,SEPTEMBER,8,8,16,1/15/19 14:43,154052
a0cb782a64dd2618f744a299f5688cf6,2,NOVEMBER,10,8,22,1/15/19 14:43,154053
a0cb782a64dd2618f744a299f5688cf6,0,DECEMBER,11,4,3,1/15/19 14:43,154054
332b58e2c935893454b0f289e4478c00,0,JANUARY,0,12,14,1/15/19 14:43,154055
332b58e2c935893454b0f289e4478c00,0,FEBRUARY,1,2,2,1/15/19 14:43,154056
332b58e2c935893454b0f289e4478c00,6,APRIL,3,8,18,1/15/19 14:43,154057
332b58e2c935893454b0f289e4478c00,4,MARCH,2,8,18,1/15/19 14:43,154058
332b58e2c935893454b0f289e4478c00,0,JUNE,5,10,14,1/15/19 14:43,154059
332b58e2c935893454b0f289e4478c00,2,MAY,4,8,25,1/15/19 14:43,154060
332b58e2c935893454b0f289e4478c00,3,AUGUST,7,8,7,1/15/19 14:43,154061
332b58e2c935893454b0f289e4478c00,0,OCTOBER,9,4,20,1/15/19 14:43,154062
332b58e2c935893454b0f289e4478c00,0,SEPTEMBER,8,6,16,1/15/19 14:43,154063
332b58e2c935893454b0f289e4478c00,1,JULY,6,8,12,1/15/19 14:43,154064
332b58e2c935893454b0f289e4478c00,0,DECEMBER,11,14,3,1/15/19 14:43,154065
332b58e2c935893454b0f289e4478c00,5,NOVEMBER,10,8,22,1/15/19 14:43,154066
ee482ece2636a0805aea73a398479a1b,0,MARCH,2,6,18,1/15/19 14:43,154067
ee482ece2636a0805aea73a398479a1b,0,JANUARY,0,10,14,1/15/19 14:43,154068
ee482ece2636a0805aea73a398479a1b,0,FEBRUARY,1,14,2,1/15/19 14:43,154069
ee482ece2636a0805aea73a398479a1b,0,APRIL,3,12,18,1/15/19 14:43,154070
ee482ece2636a0805aea73a398479a1b,4,JUNE,5,8,14,1/15/19 14:43,154071
ee482ece2636a0805aea73a398479a1b,2,MAY,4,8,25,1/15/19 14:43,154072
ee482ece2636a0805aea73a398479a1b,6,AUGUST,7,8,7,1/15/19 14:43,154073
ee482ece2636a0805aea73a398479a1b,0,JULY,6,2,12,1/15/19 14:43,154074
ee482ece2636a0805aea73a398479a1b,0,SEPTEMBER,8,4,16,1/15/19 14:43,154075
ee482ece2636a0805aea73a398479a1b,1,OCTOBER,9,8,20,1/15/19 14:43,154076
ee482ece2636a0805aea73a398479a1b,3,DECEMBER,11,8,3,1/15/19 14:43,154077
ee482ece2636a0805aea73a398479a1b,5,NOVEMBER,10,8,22,1/15/19 14:43,154078
c5bd9e8cfe908967112791a37dcdf56e,5,MAY,4,8,25,1/15/19 14:43,154079
