subject,word,word_ind,s1_value,s2_value,stamp,id
e6c6797de68ce2e6b78a8304e74ba7f0,JANUARY,0,10,14,9/24/18 14:37,109910
e6c6797de68ce2e6b78a8304e74ba7f0,FEBRUARY,1,2,2,9/24/18 14:37,109911
e6c6797de68ce2e6b78a8304e74ba7f0,JUNE,5,3,14,9/24/18 14:37,109912
e6c6797de68ce2e6b78a8304e74ba7f0,MAY,4,12,25,9/24/18 14:37,109913
e6c6797de68ce2e6b78a8304e74ba7f0,JULY,6,1,12,9/24/18 14:37,109914
e6c6797de68ce2e6b78a8304e74ba7f0,AUGUST,7,11,7,9/24/18 14:37,109915
e6c6797de68ce2e6b78a8304e74ba7f0,OCTOBER,9,7,20,9/24/18 14:37,109916
e6c6797de68ce2e6b78a8304e74ba7f0,SEPTEMBER,8,9,16,9/24/18 14:37,109917
e6c6797de68ce2e6b78a8304e74ba7f0,DECEMBER,11,8,3,9/24/18 14:37,109918
e6c6797de68ce2e6b78a8304e74ba7f0,NOVEMBER,10,6,22,9/24/18 14:37,109919
bd560e3aebd05a9f18966d572c284475,JANUARY,0,3,14,9/24/18 14:37,109920
bd560e3aebd05a9f18966d572c284475,FEBRUARY,1,8,2,9/24/18 14:37,109921
bd560e3aebd05a9f18966d572c284475,MAY,4,2,25,9/24/18 14:37,109922
bd560e3aebd05a9f18966d572c284475,APRIL,3,6,18,9/24/18 14:37,109923
bd560e3aebd05a9f18966d572c284475,MARCH,2,5,18,9/24/18 14:37,109924
bd560e3aebd05a9f18966d572c284475,JUNE,5,7,14,9/24/18 14:37,109925
bd560e3aebd05a9f18966d572c284475,JULY,6,12,12,9/24/18 14:37,109926
bd560e3aebd05a9f18966d572c284475,AUGUST,7,1,7,9/24/18 14:37,109927
bd560e3aebd05a9f18966d572c284475,SEPTEMBER,8,10,16,9/24/18 14:37,109928
bd560e3aebd05a9f18966d572c284475,NOVEMBER,10,11,22,9/24/18 14:37,109929
bd560e3aebd05a9f18966d572c284475,OCTOBER,9,9,20,9/24/18 14:37,109930
bd560e3aebd05a9f18966d572c284475,DECEMBER,11,4,3,9/24/18 14:37,109931
c2c391979ca41be7fc2a172ad581827f,JANUARY,0,8,14,9/24/18 14:37,109932
c2c391979ca41be7fc2a172ad581827f,FEBRUARY,1,12,2,9/24/18 14:37,109933
c2c391979ca41be7fc2a172ad581827f,MARCH,2,10,18,9/24/18 14:37,109934
c2c391979ca41be7fc2a172ad581827f,MAY,4,9,25,9/24/18 14:37,109935
c2c391979ca41be7fc2a172ad581827f,APRIL,3,11,18,9/24/18 14:37,109936
c2c391979ca41be7fc2a172ad581827f,JUNE,5,4,14,9/24/18 14:37,109937
c2c391979ca41be7fc2a172ad581827f,DECEMBER,11,1,3,9/24/18 14:37,109938
c2c391979ca41be7fc2a172ad581827f,NOVEMBER,10,2,22,9/24/18 14:37,109939
c2c391979ca41be7fc2a172ad581827f,AUGUST,7,3,7,9/24/18 14:37,109940
c2c391979ca41be7fc2a172ad581827f,JULY,6,5,12,9/24/18 14:37,109941
c2c391979ca41be7fc2a172ad581827f,OCTOBER,9,7,20,9/24/18 14:37,109942
c2c391979ca41be7fc2a172ad581827f,SEPTEMBER,8,6,16,9/24/18 14:37,109943
d0f2bcd7210c96586a373d8cb0686120,JANUARY,0,12,14,9/24/18 14:38,109944
d0f2bcd7210c96586a373d8cb0686120,FEBRUARY,1,6,2,9/24/18 14:38,109945
d0f2bcd7210c96586a373d8cb0686120,MARCH,2,3,18,9/24/18 14:38,109946
d0f2bcd7210c96586a373d8cb0686120,JUNE,5,5,14,9/24/18 14:38,109947
d0f2bcd7210c96586a373d8cb0686120,APRIL,3,4,18,9/24/18 14:38,109948
d0f2bcd7210c96586a373d8cb0686120,JULY,6,10,12,9/24/18 14:38,109949
d0f2bcd7210c96586a373d8cb0686120,MAY,4,11,25,9/24/18 14:38,109950
d0f2bcd7210c96586a373d8cb0686120,AUGUST,7,7,7,9/24/18 14:38,109951
d0f2bcd7210c96586a373d8cb0686120,SEPTEMBER,8,9,16,9/24/18 14:38,109952
d0f2bcd7210c96586a373d8cb0686120,NOVEMBER,10,1,22,9/24/18 14:38,109953
d0f2bcd7210c96586a373d8cb0686120,DECEMBER,11,2,3,9/24/18 14:38,109954
d0f2bcd7210c96586a373d8cb0686120,OCTOBER,9,8,20,9/24/18 14:38,109955
2e308fd83322f6a52b85e1be42dd6b59,APRIL,3,11,18,9/24/18 14:38,109956
2e308fd83322f6a52b85e1be42dd6b59,FEBRUARY,1,7,2,9/24/18 14:38,109957
2e308fd83322f6a52b85e1be42dd6b59,JANUARY,0,9,14,9/24/18 14:38,109958
2e308fd83322f6a52b85e1be42dd6b59,MAY,4,5,25,9/24/18 14:38,109959
2e308fd83322f6a52b85e1be42dd6b59,MARCH,2,12,18,9/24/18 14:38,109960
2e308fd83322f6a52b85e1be42dd6b59,JUNE,5,10,14,9/24/18 14:38,109961
2e308fd83322f6a52b85e1be42dd6b59,AUGUST,7,6,7,9/24/18 14:38,109962
2e308fd83322f6a52b85e1be42dd6b59,JULY,6,8,12,9/24/18 14:38,109963
2e308fd83322f6a52b85e1be42dd6b59,OCTOBER,9,1,20,9/24/18 14:38,109964
2e308fd83322f6a52b85e1be42dd6b59,NOVEMBER,10,3,22,9/24/18 14:38,109965
2e308fd83322f6a52b85e1be42dd6b59,SEPTEMBER,8,2,16,9/24/18 14:38,109966
2e308fd83322f6a52b85e1be42dd6b59,DECEMBER,11,4,3,9/24/18 14:38,109967
aa367143c1001973da003d8e291bb0db,MAY,4,9,25,9/24/18 14:38,109968
aa367143c1001973da003d8e291bb0db,JUNE,5,3,14,9/24/18 14:38,109969
aa367143c1001973da003d8e291bb0db,FEBRUARY,1,11,2,9/24/18 14:38,109970
aa367143c1001973da003d8e291bb0db,JANUARY,0,8,14,9/24/18 14:38,109971
aa367143c1001973da003d8e291bb0db,MARCH,2,10,18,9/24/18 14:38,109972
aa367143c1001973da003d8e291bb0db,APRIL,3,5,18,9/24/18 14:38,109973
aa367143c1001973da003d8e291bb0db,SEPTEMBER,8,4,16,9/24/18 14:38,109974
aa367143c1001973da003d8e291bb0db,JULY,6,12,12,9/24/18 14:38,109975
aa367143c1001973da003d8e291bb0db,OCTOBER,9,7,20,9/24/18 14:38,109976
aa367143c1001973da003d8e291bb0db,AUGUST,7,2,7,9/24/18 14:38,109977
aa367143c1001973da003d8e291bb0db,DECEMBER,11,6,3,9/24/18 14:38,109978
aa367143c1001973da003d8e291bb0db,NOVEMBER,10,1,22,9/24/18 14:38,109979
506554aa7ba80fac77b33c69394b46bb,JANUARY,0,5,14,9/24/18 14:38,109980
506554aa7ba80fac77b33c69394b46bb,FEBRUARY,1,3,2,9/24/18 14:38,109981
506554aa7ba80fac77b33c69394b46bb,JUNE,5,9,14,9/24/18 14:38,109982
506554aa7ba80fac77b33c69394b46bb,APRIL,3,7,18,9/24/18 14:38,109983
506554aa7ba80fac77b33c69394b46bb,MARCH,2,10,18,9/24/18 14:38,109984
506554aa7ba80fac77b33c69394b46bb,MAY,4,12,25,9/24/18 14:38,109985
506554aa7ba80fac77b33c69394b46bb,JULY,6,2,12,9/24/18 14:38,109987
506554aa7ba80fac77b33c69394b46bb,AUGUST,7,6,7,9/24/18 14:38,109986
506554aa7ba80fac77b33c69394b46bb,OCTOBER,9,8,20,9/24/18 14:38,109989
506554aa7ba80fac77b33c69394b46bb,SEPTEMBER,8,4,16,9/24/18 14:38,109988
506554aa7ba80fac77b33c69394b46bb,DECEMBER,11,1,3,9/24/18 14:38,109990
506554aa7ba80fac77b33c69394b46bb,NOVEMBER,10,11,22,9/24/18 14:38,109991
8bc92f0971ca4ea72f193484516032c0,APRIL,3,2,18,9/24/18 14:38,109992
8bc92f0971ca4ea72f193484516032c0,FEBRUARY,1,7,2,9/24/18 14:38,109993
8bc92f0971ca4ea72f193484516032c0,MARCH,2,5,18,9/24/18 14:38,109994
8bc92f0971ca4ea72f193484516032c0,MAY,4,8,25,9/24/18 14:38,109995
8bc92f0971ca4ea72f193484516032c0,JANUARY,0,1,14,9/24/18 14:38,109996
8bc92f0971ca4ea72f193484516032c0,JUNE,5,6,14,9/24/18 14:38,109997
8bc92f0971ca4ea72f193484516032c0,OCTOBER,9,4,20,9/24/18 14:38,109998
8bc92f0971ca4ea72f193484516032c0,SEPTEMBER,8,3,16,9/24/18 14:38,109999
8bc92f0971ca4ea72f193484516032c0,AUGUST,7,11,7,9/24/18 14:38,110000
8bc92f0971ca4ea72f193484516032c0,NOVEMBER,10,9,22,9/24/18 14:38,110001
8bc92f0971ca4ea72f193484516032c0,DECEMBER,11,10,3,9/24/18 14:38,110002
8bc92f0971ca4ea72f193484516032c0,JULY,6,12,12,9/24/18 14:38,110003
37470728d17986084a3f933487a9b75c,FEBRUARY,1,5,2,9/24/18 14:38,110005
37470728d17986084a3f933487a9b75c,APRIL,3,1,18,9/24/18 14:38,110004
37470728d17986084a3f933487a9b75c,MAY,4,10,25,9/24/18 14:38,110006
37470728d17986084a3f933487a9b75c,MARCH,2,7,18,9/24/18 14:38,110007
37470728d17986084a3f933487a9b75c,JANUARY,0,9,14,9/24/18 14:38,110008
37470728d17986084a3f933487a9b75c,JUNE,5,2,14,9/24/18 14:38,110009
37470728d17986084a3f933487a9b75c,JULY,6,6,12,9/24/18 14:38,110010
37470728d17986084a3f933487a9b75c,SEPTEMBER,8,3,16,9/24/18 14:38,110011
37470728d17986084a3f933487a9b75c,AUGUST,7,4,7,9/24/18 14:38,110012
37470728d17986084a3f933487a9b75c,OCTOBER,9,12,20,9/24/18 14:38,110013
37470728d17986084a3f933487a9b75c,NOVEMBER,10,11,22,9/24/18 14:38,110014
37470728d17986084a3f933487a9b75c,DECEMBER,11,8,3,9/24/18 14:38,110015
c9999c9f48a5fa64824716b1b3d61e67,MAY,4,3,25,9/24/18 14:38,110016
c9999c9f48a5fa64824716b1b3d61e67,JANUARY,0,9,14,9/24/18 14:38,110017
c9999c9f48a5fa64824716b1b3d61e67,MARCH,2,2,18,9/24/18 14:38,110018
c9999c9f48a5fa64824716b1b3d61e67,APRIL,3,7,18,9/24/18 14:38,110019
c9999c9f48a5fa64824716b1b3d61e67,FEBRUARY,1,11,2,9/24/18 14:38,110020
c9999c9f48a5fa64824716b1b3d61e67,JUNE,5,6,14,9/24/18 14:38,110021
c9999c9f48a5fa64824716b1b3d61e67,DECEMBER,11,12,3,9/24/18 14:38,110022
c9999c9f48a5fa64824716b1b3d61e67,SEPTEMBER,8,10,16,9/24/18 14:38,110023
c9999c9f48a5fa64824716b1b3d61e67,JULY,6,8,12,9/24/18 14:38,110024
c9999c9f48a5fa64824716b1b3d61e67,NOVEMBER,10,5,22,9/24/18 14:38,110025
c9999c9f48a5fa64824716b1b3d61e67,AUGUST,7,1,7,9/24/18 14:38,110026
c9999c9f48a5fa64824716b1b3d61e67,OCTOBER,9,4,20,9/24/18 14:38,110027
47d8cd48af3d1c8a9b0d47b585f52104,APRIL,3,3,18,9/24/18 14:38,110028
47d8cd48af3d1c8a9b0d47b585f52104,SEPTEMBER,8,8,16,9/24/18 14:38,110029
47d8cd48af3d1c8a9b0d47b585f52104,MAY,4,11,25,9/24/18 14:38,110030
47d8cd48af3d1c8a9b0d47b585f52104,FEBRUARY,1,10,2,9/24/18 14:38,110031
47d8cd48af3d1c8a9b0d47b585f52104,JULY,6,6,12,9/24/18 14:38,110032
47d8cd48af3d1c8a9b0d47b585f52104,JANUARY,0,9,14,9/24/18 14:38,110033
47d8cd48af3d1c8a9b0d47b585f52104,AUGUST,7,5,7,9/24/18 14:38,110034
47d8cd48af3d1c8a9b0d47b585f52104,JUNE,5,1,14,9/24/18 14:38,110035
47d8cd48af3d1c8a9b0d47b585f52104,MARCH,2,7,18,9/24/18 14:38,110036
47d8cd48af3d1c8a9b0d47b585f52104,NOVEMBER,10,4,22,9/24/18 14:38,110037
47d8cd48af3d1c8a9b0d47b585f52104,DECEMBER,11,12,3,9/24/18 14:38,110038
47d8cd48af3d1c8a9b0d47b585f52104,OCTOBER,9,2,20,9/24/18 14:38,110039
6f3caf3653baecf0b76ba011b6f964b2,JANUARY,0,8,14,9/24/18 14:38,110040
6f3caf3653baecf0b76ba011b6f964b2,JUNE,5,11,14,9/24/18 14:38,110041
6f3caf3653baecf0b76ba011b6f964b2,FEBRUARY,1,2,2,9/24/18 14:38,110042
6f3caf3653baecf0b76ba011b6f964b2,APRIL,3,3,18,9/24/18 14:38,110043
6f3caf3653baecf0b76ba011b6f964b2,MARCH,2,12,18,9/24/18 14:38,110044
6f3caf3653baecf0b76ba011b6f964b2,MAY,4,4,25,9/24/18 14:38,110045
6f3caf3653baecf0b76ba011b6f964b2,JULY,6,10,12,9/24/18 14:38,110046
6f3caf3653baecf0b76ba011b6f964b2,AUGUST,7,9,7,9/24/18 14:38,110047
6f3caf3653baecf0b76ba011b6f964b2,SEPTEMBER,8,7,16,9/24/18 14:38,110048
6f3caf3653baecf0b76ba011b6f964b2,OCTOBER,9,1,20,9/24/18 14:38,110049
6f3caf3653baecf0b76ba011b6f964b2,DECEMBER,11,6,3,9/24/18 14:38,110050
6f3caf3653baecf0b76ba011b6f964b2,NOVEMBER,10,5,22,9/24/18 14:38,110051
d162e2278f5345bee33a45038fd9fe19,MARCH,2,8,18,9/24/18 14:38,110052
d162e2278f5345bee33a45038fd9fe19,FEBRUARY,1,6,2,9/24/18 14:38,110053
d162e2278f5345bee33a45038fd9fe19,APRIL,3,3,18,9/24/18 14:38,110054
d162e2278f5345bee33a45038fd9fe19,MAY,4,10,25,9/24/18 14:38,110055
d162e2278f5345bee33a45038fd9fe19,JUNE,5,11,14,9/24/18 14:38,110056
d162e2278f5345bee33a45038fd9fe19,JANUARY,0,12,14,9/24/18 14:38,110057
d162e2278f5345bee33a45038fd9fe19,OCTOBER,9,1,20,9/24/18 14:38,110058
d162e2278f5345bee33a45038fd9fe19,JULY,6,9,12,9/24/18 14:38,110059
d162e2278f5345bee33a45038fd9fe19,SEPTEMBER,8,2,16,9/24/18 14:38,110060
d162e2278f5345bee33a45038fd9fe19,AUGUST,7,4,7,9/24/18 14:38,110061
d162e2278f5345bee33a45038fd9fe19,DECEMBER,11,7,3,9/24/18 14:38,110062
d162e2278f5345bee33a45038fd9fe19,NOVEMBER,10,5,22,9/24/18 14:38,110063
ddd0fc90b55117cef9523ac48b3011d6,MARCH,2,8,18,9/24/18 14:38,110064
ddd0fc90b55117cef9523ac48b3011d6,JUNE,5,5,14,9/24/18 14:38,110065
ddd0fc90b55117cef9523ac48b3011d6,JANUARY,0,4,14,9/24/18 14:38,110066
ddd0fc90b55117cef9523ac48b3011d6,MAY,4,2,25,9/24/18 14:38,110067
ddd0fc90b55117cef9523ac48b3011d6,FEBRUARY,1,11,2,9/24/18 14:38,110068
ddd0fc90b55117cef9523ac48b3011d6,APRIL,3,3,18,9/24/18 14:38,110069
ddd0fc90b55117cef9523ac48b3011d6,JULY,6,10,12,9/24/18 14:38,110070
ddd0fc90b55117cef9523ac48b3011d6,SEPTEMBER,8,1,16,9/24/18 14:38,110071
ddd0fc90b55117cef9523ac48b3011d6,AUGUST,7,7,7,9/24/18 14:38,110072
ddd0fc90b55117cef9523ac48b3011d6,NOVEMBER,10,9,22,9/24/18 14:38,110073
ddd0fc90b55117cef9523ac48b3011d6,DECEMBER,11,12,3,9/24/18 14:38,110074
ddd0fc90b55117cef9523ac48b3011d6,OCTOBER,9,6,20,9/24/18 14:38,110075
b768e8ac056b2f0eaddfbe04e4866ef6,FEBRUARY,1,10,2,9/24/18 14:39,110076
b768e8ac056b2f0eaddfbe04e4866ef6,JUNE,5,9,14,9/24/18 14:39,110077
b768e8ac056b2f0eaddfbe04e4866ef6,MARCH,2,5,18,9/24/18 14:39,110078
b768e8ac056b2f0eaddfbe04e4866ef6,APRIL,3,3,18,9/24/18 14:39,110079
b768e8ac056b2f0eaddfbe04e4866ef6,JANUARY,0,7,14,9/24/18 14:39,110080
b768e8ac056b2f0eaddfbe04e4866ef6,MAY,4,11,25,9/24/18 14:39,110081
b768e8ac056b2f0eaddfbe04e4866ef6,OCTOBER,9,8,20,9/24/18 14:39,110082
b768e8ac056b2f0eaddfbe04e4866ef6,JULY,6,6,12,9/24/18 14:39,110083
b768e8ac056b2f0eaddfbe04e4866ef6,AUGUST,7,12,7,9/24/18 14:39,110084
b768e8ac056b2f0eaddfbe04e4866ef6,SEPTEMBER,8,1,16,9/24/18 14:39,110085
b768e8ac056b2f0eaddfbe04e4866ef6,DECEMBER,11,4,3,9/24/18 14:39,110086
b768e8ac056b2f0eaddfbe04e4866ef6,NOVEMBER,10,2,22,9/24/18 14:39,110087
0d9096aef20b5f407df30a75434270a5,APRIL,3,11,18,9/24/18 14:39,110088
0d9096aef20b5f407df30a75434270a5,JANUARY,0,1,14,9/24/18 14:39,110089
0d9096aef20b5f407df30a75434270a5,JUNE,5,12,14,9/24/18 14:39,110090
0d9096aef20b5f407df30a75434270a5,MARCH,2,9,18,9/24/18 14:39,110091
0d9096aef20b5f407df30a75434270a5,MAY,4,10,25,9/24/18 14:39,110092
0d9096aef20b5f407df30a75434270a5,FEBRUARY,1,8,2,9/24/18 14:39,110093
0d9096aef20b5f407df30a75434270a5,DECEMBER,11,7,3,9/24/18 14:39,110094
0d9096aef20b5f407df30a75434270a5,SEPTEMBER,8,6,16,9/24/18 14:39,110095
0d9096aef20b5f407df30a75434270a5,AUGUST,7,4,7,9/24/18 14:39,110096
0d9096aef20b5f407df30a75434270a5,OCTOBER,9,3,20,9/24/18 14:39,110097
0d9096aef20b5f407df30a75434270a5,NOVEMBER,10,5,22,9/24/18 14:39,110098
0d9096aef20b5f407df30a75434270a5,JULY,6,2,12,9/24/18 14:39,110099
5d8e17e980fc9e1955def89339cc3810,MAY,4,6,25,9/24/18 14:39,110100
5d8e17e980fc9e1955def89339cc3810,MARCH,2,9,18,9/24/18 14:39,110101
5d8e17e980fc9e1955def89339cc3810,FEBRUARY,1,2,2,9/24/18 14:39,110102
5d8e17e980fc9e1955def89339cc3810,APRIL,3,1,18,9/24/18 14:39,110103
5d8e17e980fc9e1955def89339cc3810,JUNE,5,4,14,9/24/18 14:39,110104
5d8e17e980fc9e1955def89339cc3810,JANUARY,0,8,14,9/24/18 14:39,110105
5d8e17e980fc9e1955def89339cc3810,JULY,6,5,12,9/24/18 14:39,110106
5d8e17e980fc9e1955def89339cc3810,AUGUST,7,12,7,9/24/18 14:39,110107
5d8e17e980fc9e1955def89339cc3810,NOVEMBER,10,3,22,9/24/18 14:39,110108
5d8e17e980fc9e1955def89339cc3810,SEPTEMBER,8,7,16,9/24/18 14:39,110109
5d8e17e980fc9e1955def89339cc3810,DECEMBER,11,10,3,9/24/18 14:39,110110
5d8e17e980fc9e1955def89339cc3810,OCTOBER,9,11,20,9/24/18 14:39,110111
718e8fb24604b1da9edb3187d0e8fac7,JANUARY,0,12,14,9/24/18 14:39,110112
718e8fb24604b1da9edb3187d0e8fac7,MARCH,2,5,18,9/24/18 14:39,110113
718e8fb24604b1da9edb3187d0e8fac7,APRIL,3,1,18,9/24/18 14:39,110114
718e8fb24604b1da9edb3187d0e8fac7,FEBRUARY,1,10,2,9/24/18 14:39,110115
718e8fb24604b1da9edb3187d0e8fac7,MAY,4,7,25,9/24/18 14:39,110116
718e8fb24604b1da9edb3187d0e8fac7,JUNE,5,8,14,9/24/18 14:39,110117
718e8fb24604b1da9edb3187d0e8fac7,SEPTEMBER,8,9,16,9/24/18 14:39,110118
718e8fb24604b1da9edb3187d0e8fac7,AUGUST,7,3,7,9/24/18 14:39,110119
718e8fb24604b1da9edb3187d0e8fac7,JULY,6,2,12,9/24/18 14:39,110120
718e8fb24604b1da9edb3187d0e8fac7,DECEMBER,11,6,3,9/24/18 14:39,110121
718e8fb24604b1da9edb3187d0e8fac7,NOVEMBER,10,11,22,9/24/18 14:39,110122
718e8fb24604b1da9edb3187d0e8fac7,OCTOBER,9,4,20,9/24/18 14:39,110123
33b74067bdcfcd079b494f2a2333964c,MARCH,2,7,18,9/24/18 14:39,110124
33b74067bdcfcd079b494f2a2333964c,FEBRUARY,1,3,2,9/24/18 14:39,110125
33b74067bdcfcd079b494f2a2333964c,JANUARY,0,4,14,9/24/18 14:39,110126
33b74067bdcfcd079b494f2a2333964c,MAY,4,11,25,9/24/18 14:39,110127
33b74067bdcfcd079b494f2a2333964c,APRIL,3,5,18,9/24/18 14:39,110128
33b74067bdcfcd079b494f2a2333964c,JUNE,5,1,14,9/24/18 14:39,110129
33b74067bdcfcd079b494f2a2333964c,JULY,6,6,12,9/24/18 14:39,110130
33b74067bdcfcd079b494f2a2333964c,AUGUST,7,9,7,9/24/18 14:39,110131
33b74067bdcfcd079b494f2a2333964c,SEPTEMBER,8,2,16,9/24/18 14:39,110132
33b74067bdcfcd079b494f2a2333964c,OCTOBER,9,10,20,9/24/18 14:39,110133
33b74067bdcfcd079b494f2a2333964c,NOVEMBER,10,12,22,9/24/18 14:39,110134
33b74067bdcfcd079b494f2a2333964c,DECEMBER,11,8,3,9/24/18 14:39,110135
36060f0623753066cafb9c861e51fc9f,MARCH,2,7,18,9/24/18 14:39,110136
36060f0623753066cafb9c861e51fc9f,JANUARY,0,4,14,9/24/18 14:39,110137
36060f0623753066cafb9c861e51fc9f,JUNE,5,12,14,9/24/18 14:39,110138
36060f0623753066cafb9c861e51fc9f,FEBRUARY,1,1,2,9/24/18 14:39,110139
36060f0623753066cafb9c861e51fc9f,MAY,4,2,25,9/24/18 14:39,110140
36060f0623753066cafb9c861e51fc9f,APRIL,3,10,18,9/24/18 14:39,110141
36060f0623753066cafb9c861e51fc9f,AUGUST,7,8,7,9/24/18 14:39,110143
36060f0623753066cafb9c861e51fc9f,SEPTEMBER,8,11,16,9/24/18 14:39,110142
36060f0623753066cafb9c861e51fc9f,JULY,6,6,12,9/24/18 14:39,110144
36060f0623753066cafb9c861e51fc9f,OCTOBER,9,5,20,9/24/18 14:39,110145
36060f0623753066cafb9c861e51fc9f,DECEMBER,11,9,3,9/24/18 14:39,110146
36060f0623753066cafb9c861e51fc9f,NOVEMBER,10,3,22,9/24/18 14:39,110147
730a2785459e8d334b134b552c95a8b3,JANUARY,0,6,14,9/24/18 14:40,110148
730a2785459e8d334b134b552c95a8b3,APRIL,3,1,18,9/24/18 14:40,110149
730a2785459e8d334b134b552c95a8b3,JUNE,5,5,14,9/24/18 14:40,110150
730a2785459e8d334b134b552c95a8b3,FEBRUARY,1,9,2,9/24/18 14:40,110151
730a2785459e8d334b134b552c95a8b3,MAY,4,7,25,9/24/18 14:40,110152
730a2785459e8d334b134b552c95a8b3,MARCH,2,8,18,9/24/18 14:40,110153
730a2785459e8d334b134b552c95a8b3,OCTOBER,9,4,20,9/24/18 14:40,110154
730a2785459e8d334b134b552c95a8b3,SEPTEMBER,8,3,16,9/24/18 14:40,110155
730a2785459e8d334b134b552c95a8b3,AUGUST,7,11,7,9/24/18 14:40,110156
730a2785459e8d334b134b552c95a8b3,JULY,6,2,12,9/24/18 14:40,110157
730a2785459e8d334b134b552c95a8b3,NOVEMBER,10,12,22,9/24/18 14:40,110158
730a2785459e8d334b134b552c95a8b3,DECEMBER,11,10,3,9/24/18 14:40,110159
2cd9b64bcb7afc5f8700e6615c2756e2,JANUARY,0,3,14,9/24/18 14:40,110160
2cd9b64bcb7afc5f8700e6615c2756e2,MAY,4,1,25,9/24/18 14:40,110161
2cd9b64bcb7afc5f8700e6615c2756e2,MARCH,2,7,18,9/24/18 14:40,110162
2cd9b64bcb7afc5f8700e6615c2756e2,JUNE,5,12,14,9/24/18 14:40,110163
2cd9b64bcb7afc5f8700e6615c2756e2,APRIL,3,5,18,9/24/18 14:40,110164
2cd9b64bcb7afc5f8700e6615c2756e2,FEBRUARY,1,8,2,9/24/18 14:40,110165
2cd9b64bcb7afc5f8700e6615c2756e2,JULY,6,2,12,9/24/18 14:40,110166
2cd9b64bcb7afc5f8700e6615c2756e2,AUGUST,7,10,7,9/24/18 14:40,110167
2cd9b64bcb7afc5f8700e6615c2756e2,SEPTEMBER,8,9,16,9/24/18 14:40,110168
2cd9b64bcb7afc5f8700e6615c2756e2,OCTOBER,9,11,20,9/24/18 14:40,110169
2cd9b64bcb7afc5f8700e6615c2756e2,NOVEMBER,10,4,22,9/24/18 14:40,110170
2cd9b64bcb7afc5f8700e6615c2756e2,DECEMBER,11,6,3,9/24/18 14:40,110171
55100128693dea3f35129f272d6c3571,MARCH,2,9,18,9/24/18 14:40,110172
55100128693dea3f35129f272d6c3571,JANUARY,0,8,14,9/24/18 14:40,110173
55100128693dea3f35129f272d6c3571,MAY,4,1,25,9/24/18 14:40,110174
55100128693dea3f35129f272d6c3571,FEBRUARY,1,4,2,9/24/18 14:40,110175
55100128693dea3f35129f272d6c3571,JUNE,5,11,14,9/24/18 14:40,110176
55100128693dea3f35129f272d6c3571,APRIL,3,12,18,9/24/18 14:40,110177
55100128693dea3f35129f272d6c3571,AUGUST,7,3,7,9/24/18 14:40,110178
55100128693dea3f35129f272d6c3571,OCTOBER,9,2,20,9/24/18 14:40,110179
55100128693dea3f35129f272d6c3571,SEPTEMBER,8,6,16,9/24/18 14:40,110180
55100128693dea3f35129f272d6c3571,JULY,6,7,12,9/24/18 14:40,110181
55100128693dea3f35129f272d6c3571,NOVEMBER,10,5,22,9/24/18 14:40,110182
55100128693dea3f35129f272d6c3571,DECEMBER,11,10,3,9/24/18 14:40,110183
645673389da0a4a90941b0cbb6af13d5,JANUARY,0,7,14,9/24/18 14:40,110184
645673389da0a4a90941b0cbb6af13d5,FEBRUARY,1,2,2,9/24/18 14:40,110185
645673389da0a4a90941b0cbb6af13d5,MARCH,2,4,18,9/24/18 14:40,110186
645673389da0a4a90941b0cbb6af13d5,APRIL,3,6,18,9/24/18 14:40,110187
645673389da0a4a90941b0cbb6af13d5,MAY,4,5,25,9/24/18 14:40,110188
645673389da0a4a90941b0cbb6af13d5,JUNE,5,12,14,9/24/18 14:40,110189
645673389da0a4a90941b0cbb6af13d5,JULY,6,11,12,9/24/18 14:40,110190
645673389da0a4a90941b0cbb6af13d5,AUGUST,7,10,7,9/24/18 14:40,110191
645673389da0a4a90941b0cbb6af13d5,SEPTEMBER,8,9,16,9/24/18 14:40,110192
645673389da0a4a90941b0cbb6af13d5,OCTOBER,9,3,20,9/24/18 14:40,110193
645673389da0a4a90941b0cbb6af13d5,NOVEMBER,10,1,22,9/24/18 14:40,110194
645673389da0a4a90941b0cbb6af13d5,DECEMBER,11,8,3,9/24/18 14:40,110195
5f54c26bfa10df8468488a7e776cbe52,MARCH,2,9,18,9/24/18 14:40,110196
5f54c26bfa10df8468488a7e776cbe52,FEBRUARY,1,6,2,9/24/18 14:40,110197
5f54c26bfa10df8468488a7e776cbe52,JUNE,5,11,14,9/24/18 14:40,110198
5f54c26bfa10df8468488a7e776cbe52,JANUARY,0,7,14,9/24/18 14:40,110199
5f54c26bfa10df8468488a7e776cbe52,MAY,4,10,25,9/24/18 14:40,110200
5f54c26bfa10df8468488a7e776cbe52,APRIL,3,12,18,9/24/18 14:40,110201
5f54c26bfa10df8468488a7e776cbe52,NOVEMBER,10,2,22,9/24/18 14:40,110202
5f54c26bfa10df8468488a7e776cbe52,OCTOBER,9,4,20,9/24/18 14:40,110203
5f54c26bfa10df8468488a7e776cbe52,JULY,6,8,12,9/24/18 14:40,110204
5f54c26bfa10df8468488a7e776cbe52,SEPTEMBER,8,3,16,9/24/18 14:40,110205
5f54c26bfa10df8468488a7e776cbe52,DECEMBER,11,1,3,9/24/18 14:40,110206
5f54c26bfa10df8468488a7e776cbe52,AUGUST,7,5,7,9/24/18 14:40,110207
