subject,word,word_ind,s1_value,s2_value,stamp,id
69a74a8b4ea97edc83a03b64368e6338,MARCH,2,9,18,8/29/18 14:47,94948
69a74a8b4ea97edc83a03b64368e6338,JUNE,5,3,14,8/29/18 14:47,94949
cb48cab73ff1fae398ade383621a0b8a,FEBRUARY,1,11,2,8/29/18 14:47,94950
cb48cab73ff1fae398ade383621a0b8a,MARCH,2,7,18,8/29/18 14:47,94951
cb48cab73ff1fae398ade383621a0b8a,JANUARY,0,10,14,8/29/18 14:47,94952
cb48cab73ff1fae398ade383621a0b8a,APRIL,3,1,18,8/29/18 14:47,94953
69a74a8b4ea97edc83a03b64368e6338,JULY,6,6,12,8/29/18 14:47,94954
69a74a8b4ea97edc83a03b64368e6338,AUGUST,7,11,7,8/29/18 14:47,94955
cb48cab73ff1fae398ade383621a0b8a,MAY,4,12,25,8/29/18 14:47,94956
cb48cab73ff1fae398ade383621a0b8a,JUNE,5,4,14,8/29/18 14:47,94957
69a74a8b4ea97edc83a03b64368e6338,OCTOBER,9,8,20,8/29/18 14:47,94958
69a74a8b4ea97edc83a03b64368e6338,NOVEMBER,10,7,22,8/29/18 14:47,94959
69a74a8b4ea97edc83a03b64368e6338,SEPTEMBER,8,4,16,8/29/18 14:47,94960
b02ff7e8b3c643b0a272401738a4243b,FEBRUARY,1,8,2,8/29/18 14:47,94961
b02ff7e8b3c643b0a272401738a4243b,MARCH,2,2,18,8/29/18 14:47,94962
b02ff7e8b3c643b0a272401738a4243b,APRIL,3,7,18,8/29/18 14:47,94963
b02ff7e8b3c643b0a272401738a4243b,JANUARY,0,3,14,8/29/18 14:47,94964
b02ff7e8b3c643b0a272401738a4243b,JUNE,5,11,14,8/29/18 14:47,94965
b02ff7e8b3c643b0a272401738a4243b,MAY,4,12,25,8/29/18 14:47,94966
69a74a8b4ea97edc83a03b64368e6338,DECEMBER,11,1,3,8/29/18 14:47,94967
cb48cab73ff1fae398ade383621a0b8a,JULY,6,6,12,8/29/18 14:47,94968
cb48cab73ff1fae398ade383621a0b8a,AUGUST,7,5,7,8/29/18 14:47,94969
cb48cab73ff1fae398ade383621a0b8a,SEPTEMBER,8,3,16,8/29/18 14:47,94970
cb48cab73ff1fae398ade383621a0b8a,OCTOBER,9,2,20,8/29/18 14:47,94971
cb48cab73ff1fae398ade383621a0b8a,NOVEMBER,10,8,22,8/29/18 14:47,94972
cb48cab73ff1fae398ade383621a0b8a,DECEMBER,11,9,3,8/29/18 14:47,94973
b02ff7e8b3c643b0a272401738a4243b,JULY,6,4,12,8/29/18 14:47,94974
b02ff7e8b3c643b0a272401738a4243b,SEPTEMBER,8,5,16,8/29/18 14:47,94975
b02ff7e8b3c643b0a272401738a4243b,AUGUST,7,1,7,8/29/18 14:47,94976
b02ff7e8b3c643b0a272401738a4243b,NOVEMBER,10,9,22,8/29/18 14:47,94977
b02ff7e8b3c643b0a272401738a4243b,DECEMBER,11,6,3,8/29/18 14:47,94978
b02ff7e8b3c643b0a272401738a4243b,OCTOBER,9,10,20,8/29/18 14:47,94979
af1e5e510075a8b5c89df04575e01a26,JANUARY,0,2,14,8/29/18 14:47,94981
af1e5e510075a8b5c89df04575e01a26,FEBRUARY,1,6,2,8/29/18 14:47,94980
af1e5e510075a8b5c89df04575e01a26,MARCH,2,7,18,8/29/18 14:47,94982
af1e5e510075a8b5c89df04575e01a26,APRIL,3,12,18,8/29/18 14:47,94983
af1e5e510075a8b5c89df04575e01a26,MAY,4,3,25,8/29/18 14:47,94984
af1e5e510075a8b5c89df04575e01a26,JUNE,5,1,14,8/29/18 14:47,94985
af1e5e510075a8b5c89df04575e01a26,SEPTEMBER,8,5,16,8/29/18 14:47,94986
af1e5e510075a8b5c89df04575e01a26,AUGUST,7,11,7,8/29/18 14:47,94987
af1e5e510075a8b5c89df04575e01a26,JULY,6,9,12,8/29/18 14:47,94988
af1e5e510075a8b5c89df04575e01a26,NOVEMBER,10,4,22,8/29/18 14:47,94989
af1e5e510075a8b5c89df04575e01a26,DECEMBER,11,10,3,8/29/18 14:47,94990
af1e5e510075a8b5c89df04575e01a26,OCTOBER,9,8,20,8/29/18 14:47,94991
96b2391ad1f646ab905a694475f4e635,JANUARY,0,9,14,8/29/18 14:47,94992
96b2391ad1f646ab905a694475f4e635,FEBRUARY,1,10,2,8/29/18 14:47,94993
96b2391ad1f646ab905a694475f4e635,MARCH,2,7,18,8/29/18 14:47,94994
96b2391ad1f646ab905a694475f4e635,APRIL,3,4,18,8/29/18 14:47,94995
96b2391ad1f646ab905a694475f4e635,JUNE,5,6,14,8/29/18 14:47,94996
96b2391ad1f646ab905a694475f4e635,MAY,4,2,25,8/29/18 14:47,94997
96b2391ad1f646ab905a694475f4e635,JULY,6,5,12,8/29/18 14:47,94998
96b2391ad1f646ab905a694475f4e635,AUGUST,7,1,7,8/29/18 14:47,94999
96b2391ad1f646ab905a694475f4e635,SEPTEMBER,8,8,16,8/29/18 14:47,95000
96b2391ad1f646ab905a694475f4e635,OCTOBER,9,11,20,8/29/18 14:47,95001
96b2391ad1f646ab905a694475f4e635,NOVEMBER,10,3,22,8/29/18 14:47,95002
96b2391ad1f646ab905a694475f4e635,DECEMBER,11,12,3,8/29/18 14:47,95003
1ffedfb977403b95f68fa3649c7d81a2,JANUARY,0,12,14,8/29/18 14:47,95004
1ffedfb977403b95f68fa3649c7d81a2,FEBRUARY,1,4,2,8/29/18 14:47,95005
1ffedfb977403b95f68fa3649c7d81a2,MARCH,2,5,18,8/29/18 14:47,95006
1ffedfb977403b95f68fa3649c7d81a2,APRIL,3,6,18,8/29/18 14:47,95007
1ffedfb977403b95f68fa3649c7d81a2,MAY,4,8,25,8/29/18 14:47,95008
1ffedfb977403b95f68fa3649c7d81a2,JUNE,5,9,14,8/29/18 14:47,95009
1ffedfb977403b95f68fa3649c7d81a2,JULY,6,7,12,8/29/18 14:48,95010
1ffedfb977403b95f68fa3649c7d81a2,AUGUST,7,3,7,8/29/18 14:48,95011
1ffedfb977403b95f68fa3649c7d81a2,SEPTEMBER,8,11,16,8/29/18 14:48,95012
1ffedfb977403b95f68fa3649c7d81a2,OCTOBER,9,10,20,8/29/18 14:48,95013
1ffedfb977403b95f68fa3649c7d81a2,NOVEMBER,10,2,22,8/29/18 14:48,95014
1ffedfb977403b95f68fa3649c7d81a2,DECEMBER,11,1,3,8/29/18 14:48,95015
9d15b54f7a7cc649f7f3e9710c1cf466,JANUARY,0,9,14,8/29/18 14:48,95016
9d15b54f7a7cc649f7f3e9710c1cf466,FEBRUARY,1,12,2,8/29/18 14:48,95017
9d15b54f7a7cc649f7f3e9710c1cf466,MAY,4,4,25,8/29/18 14:48,95018
9d15b54f7a7cc649f7f3e9710c1cf466,APRIL,3,3,18,8/29/18 14:48,95019
9d15b54f7a7cc649f7f3e9710c1cf466,MARCH,2,7,18,8/29/18 14:48,95020
9d15b54f7a7cc649f7f3e9710c1cf466,JUNE,5,1,14,8/29/18 14:48,95021
9d15b54f7a7cc649f7f3e9710c1cf466,JULY,6,8,12,8/29/18 14:48,95022
9d15b54f7a7cc649f7f3e9710c1cf466,AUGUST,7,2,7,8/29/18 14:48,95023
9d15b54f7a7cc649f7f3e9710c1cf466,OCTOBER,9,10,20,8/29/18 14:48,95024
9d15b54f7a7cc649f7f3e9710c1cf466,NOVEMBER,10,5,22,8/29/18 14:48,95025
9d15b54f7a7cc649f7f3e9710c1cf466,SEPTEMBER,8,6,16,8/29/18 14:48,95026
9d15b54f7a7cc649f7f3e9710c1cf466,DECEMBER,11,11,3,8/29/18 14:48,95027
6cff1c5bc0127c11ccc1a948783c72b4,JANUARY,0,11,14,8/29/18 14:48,95028
6cff1c5bc0127c11ccc1a948783c72b4,MARCH,2,3,18,8/29/18 14:48,95029
6cff1c5bc0127c11ccc1a948783c72b4,APRIL,3,6,18,8/29/18 14:48,95030
6cff1c5bc0127c11ccc1a948783c72b4,MAY,4,2,25,8/29/18 14:48,95031
6cff1c5bc0127c11ccc1a948783c72b4,FEBRUARY,1,10,2,8/29/18 14:48,95032
6cff1c5bc0127c11ccc1a948783c72b4,JUNE,5,5,14,8/29/18 14:48,95033
6cff1c5bc0127c11ccc1a948783c72b4,JULY,6,8,12,8/29/18 14:48,95034
6cff1c5bc0127c11ccc1a948783c72b4,SEPTEMBER,8,12,16,8/29/18 14:48,95035
6cff1c5bc0127c11ccc1a948783c72b4,AUGUST,7,1,7,8/29/18 14:48,95036
6cff1c5bc0127c11ccc1a948783c72b4,NOVEMBER,10,4,22,8/29/18 14:48,95037
6cff1c5bc0127c11ccc1a948783c72b4,DECEMBER,11,9,3,8/29/18 14:48,95038
6cff1c5bc0127c11ccc1a948783c72b4,OCTOBER,9,7,20,8/29/18 14:48,95039
e8f39ed706c707a2ca883eb81f59326c,JANUARY,0,3,14,8/29/18 14:48,95040
e8f39ed706c707a2ca883eb81f59326c,FEBRUARY,1,9,2,8/29/18 14:48,95041
e8f39ed706c707a2ca883eb81f59326c,MARCH,2,12,18,8/29/18 14:48,95042
e8f39ed706c707a2ca883eb81f59326c,APRIL,3,8,18,8/29/18 14:48,95043
e8f39ed706c707a2ca883eb81f59326c,JUNE,5,10,14,8/29/18 14:48,95044
e8f39ed706c707a2ca883eb81f59326c,MAY,4,5,25,8/29/18 14:48,95045
e8f39ed706c707a2ca883eb81f59326c,JULY,6,7,12,8/29/18 14:48,95046
e8f39ed706c707a2ca883eb81f59326c,AUGUST,7,4,7,8/29/18 14:48,95047
e8f39ed706c707a2ca883eb81f59326c,SEPTEMBER,8,11,16,8/29/18 14:48,95048
e8f39ed706c707a2ca883eb81f59326c,OCTOBER,9,6,20,8/29/18 14:48,95049
e8f39ed706c707a2ca883eb81f59326c,NOVEMBER,10,2,22,8/29/18 14:48,95050
e8f39ed706c707a2ca883eb81f59326c,DECEMBER,11,1,3,8/29/18 14:48,95051
fc0741c50307d1ca4a9ed04c0a18ece6,FEBRUARY,1,11,2,8/29/18 14:48,95052
fc0741c50307d1ca4a9ed04c0a18ece6,APRIL,3,1,18,8/29/18 14:48,95053
fc0741c50307d1ca4a9ed04c0a18ece6,MARCH,2,12,18,8/29/18 14:48,95054
fc0741c50307d1ca4a9ed04c0a18ece6,JUNE,5,5,14,8/29/18 14:48,95055
fc0741c50307d1ca4a9ed04c0a18ece6,AUGUST,7,7,7,8/29/18 14:48,95056
fc0741c50307d1ca4a9ed04c0a18ece6,JULY,6,6,12,8/29/18 14:48,95057
fc0741c50307d1ca4a9ed04c0a18ece6,OCTOBER,9,4,20,8/29/18 14:48,95058
fc0741c50307d1ca4a9ed04c0a18ece6,NOVEMBER,10,3,22,8/29/18 14:48,95059
fc0741c50307d1ca4a9ed04c0a18ece6,DECEMBER,11,2,3,8/29/18 14:48,95060
b703dfe2a06fc3a0407835e2b762e7bc,JANUARY,0,10,14,8/29/18 14:48,95061
b703dfe2a06fc3a0407835e2b762e7bc,FEBRUARY,1,3,2,8/29/18 14:48,95062
b703dfe2a06fc3a0407835e2b762e7bc,APRIL,3,5,18,8/29/18 14:48,95063
b703dfe2a06fc3a0407835e2b762e7bc,MAY,4,9,25,8/29/18 14:48,95064
b703dfe2a06fc3a0407835e2b762e7bc,MARCH,2,1,18,8/29/18 14:48,95065
b703dfe2a06fc3a0407835e2b762e7bc,JUNE,5,7,14,8/29/18 14:48,95066
b703dfe2a06fc3a0407835e2b762e7bc,JULY,6,8,12,8/29/18 14:48,95067
b703dfe2a06fc3a0407835e2b762e7bc,AUGUST,7,4,7,8/29/18 14:48,95068
b703dfe2a06fc3a0407835e2b762e7bc,OCTOBER,9,11,20,8/29/18 14:48,95069
b703dfe2a06fc3a0407835e2b762e7bc,DECEMBER,11,12,3,8/29/18 14:48,95070
b703dfe2a06fc3a0407835e2b762e7bc,NOVEMBER,10,2,22,8/29/18 14:48,95071
b703dfe2a06fc3a0407835e2b762e7bc,SEPTEMBER,8,6,16,8/29/18 14:48,95072
fc0741c50307d1ca4a9ed04c0a18ece6,JANUARY,0,8,14,8/29/18 14:48,95073
9f6e8395d9a16555dbe87c1e5a187618,JANUARY,0,1,14,8/29/18 14:48,95074
9f6e8395d9a16555dbe87c1e5a187618,FEBRUARY,1,2,2,8/29/18 14:48,95075
9f6e8395d9a16555dbe87c1e5a187618,MARCH,2,3,18,8/29/18 14:48,95076
9f6e8395d9a16555dbe87c1e5a187618,APRIL,3,4,18,8/29/18 14:48,95077
9f6e8395d9a16555dbe87c1e5a187618,MAY,4,7,25,8/29/18 14:48,95078
9f6e8395d9a16555dbe87c1e5a187618,JUNE,5,9,14,8/29/18 14:48,95079
9f6e8395d9a16555dbe87c1e5a187618,NOVEMBER,10,8,22,8/29/18 14:48,95080
9f6e8395d9a16555dbe87c1e5a187618,AUGUST,7,10,7,8/29/18 14:48,95081
9f6e8395d9a16555dbe87c1e5a187618,DECEMBER,11,6,3,8/29/18 14:48,95082
9f6e8395d9a16555dbe87c1e5a187618,SEPTEMBER,8,11,16,8/29/18 14:48,95083
9f6e8395d9a16555dbe87c1e5a187618,OCTOBER,9,5,20,8/29/18 14:48,95084
9f6e8395d9a16555dbe87c1e5a187618,JULY,6,12,12,8/29/18 14:48,95085
fc0741c50307d1ca4a9ed04c0a18ece6,SEPTEMBER,8,10,16,8/29/18 14:48,95086
fc0741c50307d1ca4a9ed04c0a18ece6,MAY,4,9,25,8/29/18 14:48,95087
892f9fe2c5dbb7ccf5b3481e2e5c414e,JANUARY,0,4,14,8/29/18 14:48,95088
892f9fe2c5dbb7ccf5b3481e2e5c414e,FEBRUARY,1,7,2,8/29/18 14:48,95089
892f9fe2c5dbb7ccf5b3481e2e5c414e,MARCH,2,8,18,8/29/18 14:48,95090
892f9fe2c5dbb7ccf5b3481e2e5c414e,APRIL,3,5,18,8/29/18 14:48,95091
892f9fe2c5dbb7ccf5b3481e2e5c414e,MAY,4,12,25,8/29/18 14:48,95092
892f9fe2c5dbb7ccf5b3481e2e5c414e,JUNE,5,9,14,8/29/18 14:48,95093
892f9fe2c5dbb7ccf5b3481e2e5c414e,JULY,6,6,12,8/29/18 14:48,95094
892f9fe2c5dbb7ccf5b3481e2e5c414e,AUGUST,7,3,7,8/29/18 14:48,95095
892f9fe2c5dbb7ccf5b3481e2e5c414e,SEPTEMBER,8,2,16,8/29/18 14:48,95096
892f9fe2c5dbb7ccf5b3481e2e5c414e,OCTOBER,9,10,20,8/29/18 14:48,95097
892f9fe2c5dbb7ccf5b3481e2e5c414e,NOVEMBER,10,11,22,8/29/18 14:48,95098
892f9fe2c5dbb7ccf5b3481e2e5c414e,DECEMBER,11,1,3,8/29/18 14:48,95099
9cf8bd6974bd16f7c07b934c6aef5ac0,FEBRUARY,1,3,2,8/29/18 14:48,95100
9cf8bd6974bd16f7c07b934c6aef5ac0,JANUARY,0,2,14,8/29/18 14:48,95101
9cf8bd6974bd16f7c07b934c6aef5ac0,MARCH,2,11,18,8/29/18 14:48,95102
9cf8bd6974bd16f7c07b934c6aef5ac0,APRIL,3,10,18,8/29/18 14:48,95103
9cf8bd6974bd16f7c07b934c6aef5ac0,JUNE,5,9,14,8/29/18 14:48,95104
9cf8bd6974bd16f7c07b934c6aef5ac0,MAY,4,5,25,8/29/18 14:48,95105
9cf8bd6974bd16f7c07b934c6aef5ac0,JULY,6,12,12,8/29/18 14:48,95106
9cf8bd6974bd16f7c07b934c6aef5ac0,SEPTEMBER,8,8,16,8/29/18 14:48,95107
9cf8bd6974bd16f7c07b934c6aef5ac0,OCTOBER,9,6,20,8/29/18 14:48,95108
9cf8bd6974bd16f7c07b934c6aef5ac0,AUGUST,7,7,7,8/29/18 14:48,95109
9cf8bd6974bd16f7c07b934c6aef5ac0,NOVEMBER,10,4,22,8/29/18 14:48,95110
9cf8bd6974bd16f7c07b934c6aef5ac0,DECEMBER,11,1,3,8/29/18 14:48,95111
19530dd30339a05ba0531fd55ba83513,MARCH,2,2,18,8/29/18 14:48,95112
19530dd30339a05ba0531fd55ba83513,JUNE,5,8,14,8/29/18 14:48,95113
19530dd30339a05ba0531fd55ba83513,APRIL,3,9,18,8/29/18 14:48,95114
19530dd30339a05ba0531fd55ba83513,MAY,4,1,25,8/29/18 14:48,95115
19530dd30339a05ba0531fd55ba83513,JANUARY,0,5,14,8/29/18 14:48,95116
19530dd30339a05ba0531fd55ba83513,FEBRUARY,1,12,2,8/29/18 14:48,95117
19530dd30339a05ba0531fd55ba83513,SEPTEMBER,8,3,16,8/29/18 14:48,95118
19530dd30339a05ba0531fd55ba83513,NOVEMBER,10,6,22,8/29/18 14:48,95119
19530dd30339a05ba0531fd55ba83513,JULY,6,11,12,8/29/18 14:48,95120
19530dd30339a05ba0531fd55ba83513,DECEMBER,11,10,3,8/29/18 14:48,95121
19530dd30339a05ba0531fd55ba83513,OCTOBER,9,7,20,8/29/18 14:48,95122
19530dd30339a05ba0531fd55ba83513,AUGUST,7,4,7,8/29/18 14:48,95123
6e0605842662ec879a0766ca7cd308e8,APRIL,3,2,18,8/29/18 14:49,95124
6e0605842662ec879a0766ca7cd308e8,JANUARY,0,7,14,8/29/18 14:49,95125
6e0605842662ec879a0766ca7cd308e8,MAY,4,8,25,8/29/18 14:49,95126
6e0605842662ec879a0766ca7cd308e8,JUNE,5,6,14,8/29/18 14:49,95127
6e0605842662ec879a0766ca7cd308e8,AUGUST,7,10,7,8/29/18 14:49,95128
6e0605842662ec879a0766ca7cd308e8,MARCH,2,1,18,8/29/18 14:49,95129
6e0605842662ec879a0766ca7cd308e8,FEBRUARY,1,3,2,8/29/18 14:49,95130
6e0605842662ec879a0766ca7cd308e8,JULY,6,12,12,8/29/18 14:49,95131
6e0605842662ec879a0766ca7cd308e8,SEPTEMBER,8,4,16,8/29/18 14:49,95132
6e0605842662ec879a0766ca7cd308e8,NOVEMBER,10,11,22,8/29/18 14:49,95133
6e0605842662ec879a0766ca7cd308e8,DECEMBER,11,9,3,8/29/18 14:49,95134
6e0605842662ec879a0766ca7cd308e8,OCTOBER,9,5,20,8/29/18 14:49,95135
acfe6644013ae377be3aa1f488c4fe25,FEBRUARY,1,1,2,8/29/18 14:49,95136
acfe6644013ae377be3aa1f488c4fe25,JUNE,5,10,14,8/29/18 14:49,95137
acfe6644013ae377be3aa1f488c4fe25,MARCH,2,12,18,8/29/18 14:49,95138
acfe6644013ae377be3aa1f488c4fe25,JANUARY,0,8,14,8/29/18 14:49,95139
acfe6644013ae377be3aa1f488c4fe25,JULY,6,9,12,8/29/18 14:49,95140
acfe6644013ae377be3aa1f488c4fe25,APRIL,3,4,18,8/29/18 14:49,95141
acfe6644013ae377be3aa1f488c4fe25,MAY,4,3,25,8/29/18 14:49,95142
acfe6644013ae377be3aa1f488c4fe25,AUGUST,7,6,7,8/29/18 14:49,95143
acfe6644013ae377be3aa1f488c4fe25,NOVEMBER,10,2,22,8/29/18 14:49,95144
acfe6644013ae377be3aa1f488c4fe25,OCTOBER,9,5,20,8/29/18 14:49,95145
acfe6644013ae377be3aa1f488c4fe25,DECEMBER,11,11,3,8/29/18 14:49,95146
acfe6644013ae377be3aa1f488c4fe25,SEPTEMBER,8,7,16,8/29/18 14:49,95147
0f98936902441dab3b2e413c4b69bd08,JANUARY,0,5,14,8/29/18 14:49,95148
0f98936902441dab3b2e413c4b69bd08,FEBRUARY,1,11,2,8/29/18 14:49,95149
0f98936902441dab3b2e413c4b69bd08,APRIL,3,12,18,8/29/18 14:49,95150
0f98936902441dab3b2e413c4b69bd08,JUNE,5,7,14,8/29/18 14:49,95151
0f98936902441dab3b2e413c4b69bd08,MARCH,2,1,18,8/29/18 14:49,95152
0f98936902441dab3b2e413c4b69bd08,MAY,4,3,25,8/29/18 14:49,95153
0f98936902441dab3b2e413c4b69bd08,AUGUST,7,9,7,8/29/18 14:49,95154
0f98936902441dab3b2e413c4b69bd08,JULY,6,8,12,8/29/18 14:49,95155
0f98936902441dab3b2e413c4b69bd08,OCTOBER,9,4,20,8/29/18 14:49,95156
0f98936902441dab3b2e413c4b69bd08,SEPTEMBER,8,2,16,8/29/18 14:49,95157
0f98936902441dab3b2e413c4b69bd08,NOVEMBER,10,10,22,8/29/18 14:49,95158
0f98936902441dab3b2e413c4b69bd08,DECEMBER,11,6,3,8/29/18 14:49,95159
cae114e97e5921e4cf7a3dbb3ea4333f,FEBRUARY,1,12,2,8/29/18 14:49,95160
cae114e97e5921e4cf7a3dbb3ea4333f,MAY,4,2,25,8/29/18 14:49,95161
cae114e97e5921e4cf7a3dbb3ea4333f,JUNE,5,10,14,8/29/18 14:49,95162
cae114e97e5921e4cf7a3dbb3ea4333f,APRIL,3,4,18,8/29/18 14:49,95163
cae114e97e5921e4cf7a3dbb3ea4333f,JANUARY,0,11,14,8/29/18 14:49,95164
cae114e97e5921e4cf7a3dbb3ea4333f,MARCH,2,6,18,8/29/18 14:49,95165
cae114e97e5921e4cf7a3dbb3ea4333f,NOVEMBER,10,5,22,8/29/18 14:49,95166
cae114e97e5921e4cf7a3dbb3ea4333f,JULY,6,7,12,8/29/18 14:49,95167
cae114e97e5921e4cf7a3dbb3ea4333f,AUGUST,7,9,7,8/29/18 14:49,95168
cae114e97e5921e4cf7a3dbb3ea4333f,SEPTEMBER,8,8,16,8/29/18 14:49,95169
cae114e97e5921e4cf7a3dbb3ea4333f,DECEMBER,11,3,3,8/29/18 14:49,95170
cae114e97e5921e4cf7a3dbb3ea4333f,OCTOBER,9,1,20,8/29/18 14:49,95171
4d90adf8096cbef9a421e242cbbaa874,JANUARY,0,12,14,8/29/18 14:49,95172
4d90adf8096cbef9a421e242cbbaa874,FEBRUARY,1,10,2,8/29/18 14:49,95173
4d90adf8096cbef9a421e242cbbaa874,MARCH,2,4,18,8/29/18 14:49,95174
4d90adf8096cbef9a421e242cbbaa874,MAY,4,1,25,8/29/18 14:49,95175
4d90adf8096cbef9a421e242cbbaa874,JUNE,5,5,14,8/29/18 14:49,95176
4d90adf8096cbef9a421e242cbbaa874,APRIL,3,6,18,8/29/18 14:49,95177
4d90adf8096cbef9a421e242cbbaa874,JULY,6,9,12,8/29/18 14:49,95178
4d90adf8096cbef9a421e242cbbaa874,AUGUST,7,2,7,8/29/18 14:49,95179
4d90adf8096cbef9a421e242cbbaa874,SEPTEMBER,8,3,16,8/29/18 14:49,95180
4d90adf8096cbef9a421e242cbbaa874,NOVEMBER,10,11,22,8/29/18 14:49,95181
4d90adf8096cbef9a421e242cbbaa874,OCTOBER,9,8,20,8/29/18 14:49,95182
4d90adf8096cbef9a421e242cbbaa874,DECEMBER,11,7,3,8/29/18 14:49,95183
41bbb04a067d7cdc6693a2077d1363a0,FEBRUARY,1,10,2,8/29/18 14:49,95184
41bbb04a067d7cdc6693a2077d1363a0,JANUARY,0,9,14,8/29/18 14:49,95185
41bbb04a067d7cdc6693a2077d1363a0,MARCH,2,5,18,8/29/18 14:49,95186
41bbb04a067d7cdc6693a2077d1363a0,APRIL,3,1,18,8/29/18 14:49,95187
41bbb04a067d7cdc6693a2077d1363a0,MAY,4,12,25,8/29/18 14:49,95188
41bbb04a067d7cdc6693a2077d1363a0,JUNE,5,4,14,8/29/18 14:49,95189
41bbb04a067d7cdc6693a2077d1363a0,JULY,6,6,12,8/29/18 14:49,95190
41bbb04a067d7cdc6693a2077d1363a0,AUGUST,7,11,7,8/29/18 14:49,95191
41bbb04a067d7cdc6693a2077d1363a0,SEPTEMBER,8,7,16,8/29/18 14:49,95192
41bbb04a067d7cdc6693a2077d1363a0,OCTOBER,9,2,20,8/29/18 14:49,95193
41bbb04a067d7cdc6693a2077d1363a0,NOVEMBER,10,3,22,8/29/18 14:49,95194
41bbb04a067d7cdc6693a2077d1363a0,DECEMBER,11,8,3,8/29/18 14:49,95195
fb93094ac2ae5a39d4c465f5baa93b20,APRIL,3,9,18,8/29/18 14:49,95196
fb93094ac2ae5a39d4c465f5baa93b20,FEBRUARY,1,12,2,8/29/18 14:49,95197
fb93094ac2ae5a39d4c465f5baa93b20,MAY,4,1,25,8/29/18 14:49,95198
fb93094ac2ae5a39d4c465f5baa93b20,JANUARY,0,5,14,8/29/18 14:49,95199
fb93094ac2ae5a39d4c465f5baa93b20,JUNE,5,4,14,8/29/18 14:49,95200
fb93094ac2ae5a39d4c465f5baa93b20,MARCH,2,3,18,8/29/18 14:49,95201
fb93094ac2ae5a39d4c465f5baa93b20,JULY,6,10,12,8/29/18 14:49,95202
fb93094ac2ae5a39d4c465f5baa93b20,OCTOBER,9,6,20,8/29/18 14:49,95203
fb93094ac2ae5a39d4c465f5baa93b20,AUGUST,7,7,7,8/29/18 14:49,95204
fb93094ac2ae5a39d4c465f5baa93b20,DECEMBER,11,8,3,8/29/18 14:49,95205
fb93094ac2ae5a39d4c465f5baa93b20,SEPTEMBER,8,2,16,8/29/18 14:49,95206
fb93094ac2ae5a39d4c465f5baa93b20,NOVEMBER,10,11,22,8/29/18 14:49,95207
fa3b7fc8c537b3de331746c75a9fce83,FEBRUARY,1,4,2,8/29/18 14:49,95208
fa3b7fc8c537b3de331746c75a9fce83,MAY,4,7,25,8/29/18 14:49,95209
fa3b7fc8c537b3de331746c75a9fce83,JANUARY,0,5,14,8/29/18 14:49,95210
fa3b7fc8c537b3de331746c75a9fce83,MARCH,2,8,18,8/29/18 14:49,95211
fa3b7fc8c537b3de331746c75a9fce83,APRIL,3,2,18,8/29/18 14:49,95212
fa3b7fc8c537b3de331746c75a9fce83,JUNE,5,10,14,8/29/18 14:49,95213
fa3b7fc8c537b3de331746c75a9fce83,JULY,6,12,12,8/29/18 14:49,95214
fa3b7fc8c537b3de331746c75a9fce83,SEPTEMBER,8,6,16,8/29/18 14:49,95215
fa3b7fc8c537b3de331746c75a9fce83,NOVEMBER,10,3,22,8/29/18 14:49,95216
fa3b7fc8c537b3de331746c75a9fce83,OCTOBER,9,9,20,8/29/18 14:49,95217
fa3b7fc8c537b3de331746c75a9fce83,AUGUST,7,11,7,8/29/18 14:49,95218
fa3b7fc8c537b3de331746c75a9fce83,DECEMBER,11,1,3,8/29/18 14:49,95219
6c042548cedd40e597f77aefaef9dae9,MARCH,2,1,18,8/29/18 14:49,95220
6c042548cedd40e597f77aefaef9dae9,FEBRUARY,1,9,2,8/29/18 14:49,95221
6c042548cedd40e597f77aefaef9dae9,JANUARY,0,2,14,8/29/18 14:49,95222
6c042548cedd40e597f77aefaef9dae9,JUNE,5,4,14,8/29/18 14:49,95223
6c042548cedd40e597f77aefaef9dae9,APRIL,3,3,18,8/29/18 14:49,95224
6c042548cedd40e597f77aefaef9dae9,MAY,4,5,25,8/29/18 14:49,95225
6c042548cedd40e597f77aefaef9dae9,SEPTEMBER,8,12,16,8/29/18 14:49,95226
6c042548cedd40e597f77aefaef9dae9,JULY,6,7,12,8/29/18 14:49,95227
6c042548cedd40e597f77aefaef9dae9,NOVEMBER,10,8,22,8/29/18 14:49,95228
6c042548cedd40e597f77aefaef9dae9,AUGUST,7,10,7,8/29/18 14:49,95229
6c042548cedd40e597f77aefaef9dae9,OCTOBER,9,6,20,8/29/18 14:49,95230
6c042548cedd40e597f77aefaef9dae9,DECEMBER,11,11,3,8/29/18 14:49,95231
2e69d756cd675239e32e4458eb479889,JANUARY,0,5,14,8/29/18 14:49,95232
2e69d756cd675239e32e4458eb479889,MARCH,2,11,18,8/29/18 14:49,95233
2e69d756cd675239e32e4458eb479889,FEBRUARY,1,9,2,8/29/18 14:49,95234
2e69d756cd675239e32e4458eb479889,APRIL,3,8,18,8/29/18 14:49,95235
2e69d756cd675239e32e4458eb479889,MAY,4,3,25,8/29/18 14:49,95236
2e69d756cd675239e32e4458eb479889,JUNE,5,12,14,8/29/18 14:49,95237
2e69d756cd675239e32e4458eb479889,JULY,6,6,12,8/29/18 14:49,95238
